Image name,Contains figure,Asks for proof,Dependencies,LatexOutput,Reference,GUID,Type,Seq,PT,OriginalName
"Topology, Calculus and Approximation-Vilmos Komornik_176_solution_part_2.png",FALSE,TRUE,,,,b1182073-85fe-4a62-a6b6-66765ac4ac4b,S,176,2,"Topology, Calculus and Approximation-Vilmos Komornik_176_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_176_solution_part_3.png",FALSE,TRUE,,,,1e03f1ce-7eba-4f40-8487-e2c2519e61ce,S,176,3,"Topology, Calculus and Approximation-Vilmos Komornik_176_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_177_problem.png",FALSE,TRUE,,,,554aebf2-ad03-4e0a-8dd3-06a284cfbcbb,P,177,0,"Topology, Calculus and Approximation-Vilmos Komornik_177_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_177_solution_part_1.png",FALSE,TRUE,,,,002cc25a-0da1-43e5-8480-0967c825b723,S,177,1,"Topology, Calculus and Approximation-Vilmos Komornik_177_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_177_solution_part_2.png",FALSE,TRUE,,,,9600eab6-585b-424d-872b-34605607d262,S,177,2,"Topology, Calculus and Approximation-Vilmos Komornik_177_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_178_problem.png",FALSE,TRUE,,,,f46fa120-81dd-4758-b6e9-3ef43fa8a998,P,178,0,"Topology, Calculus and Approximation-Vilmos Komornik_178_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_178_solution.png",FALSE,TRUE,,,,7b1cf884-2473-4d2f-9031-838cc81092ee,S,178,0,"Topology, Calculus and Approximation-Vilmos Komornik_178_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_179_problem.png",FALSE,TRUE,,,,7040d5de-ea1b-4478-86be-1afce6d82499,P,179,0,"Topology, Calculus and Approximation-Vilmos Komornik_179_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_179_solution_part_1.png",FALSE,TRUE,,,,3b4a8dd6-59f9-452e-86b2-eaa691fb2c01,S,179,1,"Topology, Calculus and Approximation-Vilmos Komornik_179_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_179_solution_part_2.png",FALSE,TRUE,,,,bd1c73be-542b-491f-8a7a-700cd4d8ce55,S,179,2,"Topology, Calculus and Approximation-Vilmos Komornik_179_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_180_problem.png",FALSE,FALSE,,,,bb25ddfb-7ec7-4a63-b475-575ba7ff076d,P,180,0,"Topology, Calculus and Approximation-Vilmos Komornik_180_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_180_solution.png",FALSE,FALSE,,,,e2c0d10e-2ea3-49e1-ba67-7cf4da866da3,S,180,0,"Topology, Calculus and Approximation-Vilmos Komornik_180_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_181_problem.png",FALSE,FALSE,,,,b3154f36-916d-49f9-9da1-1cb41f363bc0,P,181,0,"Topology, Calculus and Approximation-Vilmos Komornik_181_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_181_solution_part_1.png",FALSE,FALSE,,,,46b18172-261e-4cc9-8731-6ad8229dbe5b,S,181,1,"Topology, Calculus and Approximation-Vilmos Komornik_181_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_181_solution_part_2.png",FALSE,FALSE,,,,5a84e760-d8fb-4230-b492-b99a33e1853e,S,181,2,"Topology, Calculus and Approximation-Vilmos Komornik_181_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_182_problem.png",FALSE,TRUE,,,,9f892dd9-31d9-42c3-9f4f-6602104ab666,P,182,0,"Topology, Calculus and Approximation-Vilmos Komornik_182_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_182_solution.png",FALSE,TRUE,,,,da47622a-66c9-4f11-baa5-50082ac6f225,S,182,0,"Topology, Calculus and Approximation-Vilmos Komornik_182_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_183_problem.png",FALSE,TRUE,,,,020a4156-f3ab-41fc-8320-c7eaea800023,P,183,0,"Topology, Calculus and Approximation-Vilmos Komornik_183_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_183_solution.png",FALSE,TRUE,,,,af01065f-fbc4-4fed-be17-d9f27ab64221,S,183,0,"Topology, Calculus and Approximation-Vilmos Komornik_183_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_184_problem.png",FALSE,TRUE,,,,1111b8e9-4ab5-49ee-a3a3-21a508d9c8d1,P,184,0,"Topology, Calculus and Approximation-Vilmos Komornik_184_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_184_solution_part_1.png",FALSE,TRUE,,,,8e07fbf8-9912-4095-95d4-0ce4596fc11e,S,184,1,"Topology, Calculus and Approximation-Vilmos Komornik_184_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_184_solution_part_2.png",FALSE,TRUE,,,,9931af3b-d9a1-4a5e-923f-513aaa6be57a,S,184,2,"Topology, Calculus and Approximation-Vilmos Komornik_184_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_185_problem.png",FALSE,FALSE,,,,d2504ad7-a32c-4f88-a04c-afcaff77bb4e,P,185,0,"Topology, Calculus and Approximation-Vilmos Komornik_185_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_185_solution.png",FALSE,FALSE,,,,c61fc3b7-de96-47e5-b328-c61cd51575b5,S,185,0,"Topology, Calculus and Approximation-Vilmos Komornik_185_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_186_problem_part_1.png",FALSE,TRUE,,,,accafc0d-b117-44ac-9919-089c08995158,P,186,1,"Topology, Calculus and Approximation-Vilmos Komornik_186_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_186_problem_part_2.png",FALSE,TRUE,,,,b8eff0f9-bf08-43f4-bbc1-4f421ec07fc4,P,186,2,"Topology, Calculus and Approximation-Vilmos Komornik_186_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_186_solution.png",FALSE,TRUE,,,,c41fce55-d88e-49c8-9fef-c64e48f5822a,S,186,0,"Topology, Calculus and Approximation-Vilmos Komornik_186_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_187_problem.png",FALSE,TRUE,,,,d5bf3a3f-e349-4632-ade3-49a4b90e7283,P,187,0,"Topology, Calculus and Approximation-Vilmos Komornik_187_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_187_solution.png",FALSE,TRUE,,,,3b50552a-3dfc-444a-aadf-c4ba1dfc0bb0,S,187,0,"Topology, Calculus and Approximation-Vilmos Komornik_187_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_188_problem.png",FALSE,TRUE,,,,eb72e272-8f04-418a-9a3a-bbad28033559,P,188,0,"Topology, Calculus and Approximation-Vilmos Komornik_188_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_188_solution_part_1.png",FALSE,TRUE,,,,437d1351-b4b0-404c-942c-d44cc5b678c3,S,188,1,"Topology, Calculus and Approximation-Vilmos Komornik_188_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_188_solution_part_2.png",FALSE,TRUE,,,,efb44a80-8670-4263-a936-414b72802957,S,188,2,"Topology, Calculus and Approximation-Vilmos Komornik_188_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_188_solution_part_3.png",FALSE,TRUE,,,,733157e0-44d4-4d23-ace6-574aa6d822f0,S,188,3,"Topology, Calculus and Approximation-Vilmos Komornik_188_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_189_problem.png",FALSE,TRUE,,,,1aa42399-f8a2-45b7-b323-9815148e7c28,P,189,0,"Topology, Calculus and Approximation-Vilmos Komornik_189_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_189_solution_part_1.png",FALSE,TRUE,,,,8cefc3fb-2e57-4ec4-af7b-5907a4275376,S,189,1,"Topology, Calculus and Approximation-Vilmos Komornik_189_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_189_solution_part_2.png",FALSE,TRUE,,,,527b8223-2ec2-4a21-83ae-d809f2dd5b57,S,189,2,"Topology, Calculus and Approximation-Vilmos Komornik_189_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_190_problem.png",FALSE,TRUE,,,,92d3d344-b663-4c3e-8af4-e0e1fab76847,P,190,0,"Topology, Calculus and Approximation-Vilmos Komornik_190_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_190_solution_part_1.png",FALSE,TRUE,,,,e15b9ea0-41b3-42fe-9cbf-b920de3a3756,S,190,1,"Topology, Calculus and Approximation-Vilmos Komornik_190_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_190_solution_part_2.png",FALSE,TRUE,,,,00093ec3-a77a-4e91-8958-68522e5ce496,S,190,2,"Topology, Calculus and Approximation-Vilmos Komornik_190_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_190_solution_part_3.png",FALSE,TRUE,,,,2fd84594-e305-403b-8a49-e863c14109f4,S,190,3,"Topology, Calculus and Approximation-Vilmos Komornik_190_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_191_problem.png",FALSE,TRUE,,,,52cb2c79-915d-4afa-b74d-df5ebe6c8046,P,191,0,"Topology, Calculus and Approximation-Vilmos Komornik_191_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_191_solution.png",FALSE,TRUE,,,,cd748cae-3160-4818-928f-7c7e732133c9,S,191,0,"Topology, Calculus and Approximation-Vilmos Komornik_191_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_192_problem.png",FALSE,TRUE,,,,a46c75e9-5ca0-4512-91b9-96114ef4105f,P,192,0,"Topology, Calculus and Approximation-Vilmos Komornik_192_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_1.png",FALSE,TRUE,,,,621de4b6-e452-40da-9022-21d1ef031c44,S,192,1,"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_2.png",FALSE,TRUE,,,,eac91440-d119-4bec-b51b-36dfa0b026d3,S,192,2,"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_3.png",FALSE,TRUE,,,,af10dc65-75c9-403d-b72f-1e5134c6e519,S,192,3,"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_4.png",FALSE,TRUE,,,,e12972b2-c430-4e59-9e00-f4d9cf3f503a,S,192,4,"Topology, Calculus and Approximation-Vilmos Komornik_192_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_193_problem.png",FALSE,TRUE,,,,d5f617c9-570e-435e-ac62-8d14e75f9ce9,P,193,0,"Topology, Calculus and Approximation-Vilmos Komornik_193_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_193_solution.png",FALSE,TRUE,,,,cd5556ed-f6f8-46d6-8492-2d3d7c229fed,S,193,0,"Topology, Calculus and Approximation-Vilmos Komornik_193_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_194_problem.png",FALSE,TRUE,,,,e5caa46a-86af-439f-8934-109d763991a6,P,194,0,"Topology, Calculus and Approximation-Vilmos Komornik_194_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_1.png",FALSE,TRUE,,,,45c5ef66-d422-4669-a85d-c32773efd93f,S,194,1,"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_2.png",FALSE,TRUE,,,,6dc5d792-c172-4750-9974-0e80edc1875a,S,194,2,"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_3.png",FALSE,TRUE,,,,21e3cf27-5e37-4f30-a1c5-f9a785d8cf8a,S,194,3,"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_4.png",FALSE,TRUE,,,,3019a1bc-8180-40d5-ba4c-d8250cf28531,S,194,4,"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_5.png",FALSE,TRUE,,,,cf029337-d40b-4b41-a431-7604cbe4976f,S,194,5,"Topology, Calculus and Approximation-Vilmos Komornik_194_solution_part_5.png"
"Topology, Calculus and Approximation-Vilmos Komornik_195_problem_part_1.png",FALSE,TRUE,,,,061606a8-88ef-48c6-bf1a-2cfaadcb06d1,P,195,1,"Topology, Calculus and Approximation-Vilmos Komornik_195_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_195_problem_part_2.png",FALSE,TRUE,,,,4e2c25ee-7f36-4628-81e5-6c1987c6ec08,P,195,2,"Topology, Calculus and Approximation-Vilmos Komornik_195_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_195_solution_part_1.png",FALSE,TRUE,,,,11642f3f-4212-4d8f-a49b-ca103932288f,S,195,1,"Topology, Calculus and Approximation-Vilmos Komornik_195_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_195_solution_part_2.png",FALSE,TRUE,,,,086acb67-d238-40fb-90b8-eaee61ba65bf,S,195,2,"Topology, Calculus and Approximation-Vilmos Komornik_195_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_196_problem.png",FALSE,TRUE,,,,a7699988-698b-44c6-99f0-c3b5e8060fca,P,196,0,"Topology, Calculus and Approximation-Vilmos Komornik_196_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_196_solution.png",FALSE,TRUE,,,,964ac5d6-64e6-431e-9103-0f2c4414ae64,S,196,0,"Topology, Calculus and Approximation-Vilmos Komornik_196_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_197_problem_part_1.png",FALSE,TRUE,,,,e5f8f6d7-eba7-4d14-ba3a-34762764f8cf,P,197,1,"Topology, Calculus and Approximation-Vilmos Komornik_197_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_197_problem_part_2.png",FALSE,TRUE,,,,4ed161a7-9cd4-4f15-9e94-fe4aa6ada442,P,197,2,"Topology, Calculus and Approximation-Vilmos Komornik_197_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_197_solution_part_1.png",FALSE,TRUE,,,,f2ec7761-7b5e-46d1-8df2-19c3296200b6,S,197,1,"Topology, Calculus and Approximation-Vilmos Komornik_197_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_197_solution_part_2.png",FALSE,TRUE,,,,d9153afb-dc6a-4432-98c7-a4796c92a504,S,197,2,"Topology, Calculus and Approximation-Vilmos Komornik_197_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_198_problem_part_1.png",FALSE,TRUE,,,,244873d0-e481-40cb-ba5e-7d8b5e9fe232,P,198,1,"Topology, Calculus and Approximation-Vilmos Komornik_198_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_198_problem_part_2.png",FALSE,TRUE,,,,6460e8a0-e691-4fd5-bb1f-d94f6ed7f47e,P,198,2,"Topology, Calculus and Approximation-Vilmos Komornik_198_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_198_solution_part_1.png",FALSE,TRUE,,,,f6c734e3-7882-470e-953c-155f1907de5b,S,198,1,"Topology, Calculus and Approximation-Vilmos Komornik_198_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_198_solution_part_2.png",FALSE,TRUE,,,,6bf0160e-48fa-41be-b1e6-bdb46f1486f0,S,198,2,"Topology, Calculus and Approximation-Vilmos Komornik_198_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_199_problem.png",FALSE,FALSE,,,,d1c65749-f8a0-4219-b21c-e2a762d33ab6,P,199,0,"Topology, Calculus and Approximation-Vilmos Komornik_199_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_199_solution.png",FALSE,FALSE,,,,7b76ad77-c284-4fe4-b82f-60723bf4893d,S,199,0,"Topology, Calculus and Approximation-Vilmos Komornik_199_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_200_problem_part_1.png",TRUE,TRUE,,,,c1a63772-5a27-4d90-a8d7-5955a37c11ee,P,200,1,"Topology, Calculus and Approximation-Vilmos Komornik_200_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_200_problem_part_2.png",TRUE,TRUE,,,,8976af0b-a480-4be8-83da-8656461303cc,P,200,2,"Topology, Calculus and Approximation-Vilmos Komornik_200_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_200_solution.png",TRUE,TRUE,,,,0d185251-698a-4660-b315-1fc85f2fcb0b,S,200,0,"Topology, Calculus and Approximation-Vilmos Komornik_200_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_201_problem.png",FALSE,FALSE,,,,6dc9a8e1-42b4-4bc3-82fd-040686d867d9,P,201,0,"Topology, Calculus and Approximation-Vilmos Komornik_201_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_201_solution.png",FALSE,FALSE,,,,d6fb9ea7-d023-41b5-9e85-bcedfcdc6dc7,S,201,0,"Topology, Calculus and Approximation-Vilmos Komornik_201_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_202_problem.png",FALSE,TRUE,,,,829935aa-bef7-4306-b44b-5e39eca29db7,P,202,0,"Topology, Calculus and Approximation-Vilmos Komornik_202_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_202_solution.png",FALSE,TRUE,,,,c6dd2d1e-2b09-4985-b649-19858a76056a,S,202,0,"Topology, Calculus and Approximation-Vilmos Komornik_202_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_203_problem.png",FALSE,TRUE,,,,4ef7ab3b-f5d0-400b-8058-0f869d6bd5f0,P,203,0,"Topology, Calculus and Approximation-Vilmos Komornik_203_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_203_solution_part_1.png",FALSE,TRUE,,,,5c35c6ba-35f0-4d73-a58d-47f2e316a6ef,S,203,1,"Topology, Calculus and Approximation-Vilmos Komornik_203_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_203_solution_part_2.png",FALSE,TRUE,,,,c0034fb4-a397-47a8-8b66-1458a8450be8,S,203,2,"Topology, Calculus and Approximation-Vilmos Komornik_203_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_204_problem.png",FALSE,TRUE,,,,217c5613-ab2c-4bbd-8e09-4c62177db718,P,204,0,"Topology, Calculus and Approximation-Vilmos Komornik_204_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_204_solution_part_1.png",FALSE,TRUE,,,,db97a31d-06c2-434e-9818-33f2eebc2d74,S,204,1,"Topology, Calculus and Approximation-Vilmos Komornik_204_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_204_solution_part_2.png",FALSE,TRUE,,,,04dc2e09-184e-4d13-8e8f-249bdd92ffb3,S,204,2,"Topology, Calculus and Approximation-Vilmos Komornik_204_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_205_problem.png",FALSE,TRUE,,,,6b62d7c7-75eb-40ba-9354-004df6227a32,P,205,0,"Topology, Calculus and Approximation-Vilmos Komornik_205_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_1.png",FALSE,TRUE,,,,1f2dada8-661a-4465-83a8-a79100b2cd3d,S,205,1,"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_2.png",TRUE,TRUE,,,,cd737234-a79c-4de8-aaf3-8281dbcf750b,S,205,2,"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_3.png",TRUE,TRUE,,,,8caf04d7-e592-4290-be6f-e1b9d153d908,S,205,3,"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_4.png",FALSE,TRUE,,,,cab94e94-2b09-47ce-a216-87323f884a2a,S,205,4,"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_5.png",FALSE,TRUE,,,,0bda7178-7a54-4625-a913-39707cfc2e77,S,205,5,"Topology, Calculus and Approximation-Vilmos Komornik_205_solution_part_5.png"
"Topology, Calculus and Approximation-Vilmos Komornik_206_problem.png",FALSE,TRUE,,,,1441def9-e084-4085-9611-a3ce9abda315,P,206,0,"Topology, Calculus and Approximation-Vilmos Komornik_206_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_206_solution_part_1.png",TRUE,TRUE,,,,f5a7b18c-dfb8-4f30-bb5d-a844b3a6b58a,S,206,1,"Topology, Calculus and Approximation-Vilmos Komornik_206_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_206_solution_part_2.png",FALSE,TRUE,,,,d0f0807a-d1a5-4461-a57e-694b4aa18a87,S,206,2,"Topology, Calculus and Approximation-Vilmos Komornik_206_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_207_problem.png",FALSE,FALSE,,,,39ebf662-419f-4df5-bee7-9a0c7b257b78,P,207,0,"Topology, Calculus and Approximation-Vilmos Komornik_207_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_207_solution.png",FALSE,FALSE,,,,7bb11f6b-44b1-4857-9271-8fae4aa89dad,S,207,0,"Topology, Calculus and Approximation-Vilmos Komornik_207_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_208_problem.png",FALSE,FALSE,,,,60551f39-b01b-4c99-aefe-4aba716c0fe5,P,208,0,"Topology, Calculus and Approximation-Vilmos Komornik_208_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_208_solution.png",FALSE,FALSE,,,,4be8677c-0a05-4bab-aa93-7bce782796e0,S,208,0,"Topology, Calculus and Approximation-Vilmos Komornik_208_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_209_problem.png",FALSE,FALSE,,,,dc139b44-e8a2-4ad7-b87f-aa5700f00907,P,209,0,"Topology, Calculus and Approximation-Vilmos Komornik_209_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_209_solution_part_1.png",FALSE,FALSE,,,,001a9ad1-ccaf-4d44-83a1-225de128d405,S,209,1,"Topology, Calculus and Approximation-Vilmos Komornik_209_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_209_solution_part_2.png",FALSE,FALSE,,,,3f206eba-a445-4b68-9032-8610de1ec9dd,S,209,2,"Topology, Calculus and Approximation-Vilmos Komornik_209_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_209_solution_part_3.png",FALSE,FALSE,,,,95945dc5-d8d8-4d58-b9bc-cde56caa4800,S,209,3,"Topology, Calculus and Approximation-Vilmos Komornik_209_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_210_problem.png",FALSE,FALSE,,,,33ffdc04-ae12-4f91-9b5f-bb89d67d1dec,P,210,0,"Topology, Calculus and Approximation-Vilmos Komornik_210_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_210_solution_part_1.png",FALSE,FALSE,,,,bb22bf81-164f-4656-925f-9e2501648d6e,S,210,1,"Topology, Calculus and Approximation-Vilmos Komornik_210_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_210_solution_part_2.png",FALSE,FALSE,,,,89767c56-9d2b-4d05-adad-a469430c757a,S,210,2,"Topology, Calculus and Approximation-Vilmos Komornik_210_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_210_solution_part_3.png",TRUE,FALSE,,,,0ed72a10-9df7-4484-8acf-a8272c3b2aed,S,210,3,"Topology, Calculus and Approximation-Vilmos Komornik_210_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_211_problem.png",FALSE,TRUE,,,,c3fb2f57-bc70-4a7f-99ed-3b4d18449b59,P,211,0,"Topology, Calculus and Approximation-Vilmos Komornik_211_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_211_solution.png",FALSE,TRUE,,,,092a2f7e-910f-4305-bcf8-b269f3e46c8f,S,211,0,"Topology, Calculus and Approximation-Vilmos Komornik_211_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_212_problem.png",FALSE,FALSE,,,,5e75145c-c41b-440d-8120-d43d174ed158,P,212,0,"Topology, Calculus and Approximation-Vilmos Komornik_212_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_212_solution_part_1.png",FALSE,FALSE,,,,bc026773-74ea-46c1-9d33-8bb46147a1b4,S,212,1,"Topology, Calculus and Approximation-Vilmos Komornik_212_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_212_solution_part_2.png",FALSE,FALSE,,,,c16ba974-c171-4ac8-abd1-fd232a8cf5f9,S,212,2,"Topology, Calculus and Approximation-Vilmos Komornik_212_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_212_solution_part_3.png",TRUE,FALSE,,,,82b316bc-a81c-4081-940f-746edd0036cd,S,212,3,"Topology, Calculus and Approximation-Vilmos Komornik_212_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_213_problem.png",FALSE,FALSE,,,,59d769fd-2238-49f4-8d15-66766e276d73,P,213,0,"Topology, Calculus and Approximation-Vilmos Komornik_213_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_213_solution_part_1.png",FALSE,FALSE,,,,cf60751a-c281-49f5-a8ac-bd449e4a32e8,S,213,1,"Topology, Calculus and Approximation-Vilmos Komornik_213_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_213_solution_part_2.png",FALSE,FALSE,,,,ae8ae086-812e-42a4-986b-de275de88118,S,213,2,"Topology, Calculus and Approximation-Vilmos Komornik_213_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_214_problem.png",FALSE,TRUE,,,,392529f5-23ac-40f9-915a-0f7db940b692,P,214,0,"Topology, Calculus and Approximation-Vilmos Komornik_214_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_214_solution.png",FALSE,TRUE,,,,66140340-c5d0-4efe-b001-361b3be19f6e,S,214,0,"Topology, Calculus and Approximation-Vilmos Komornik_214_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_215_problem.png",FALSE,TRUE,,,,4d81001a-5803-438a-98f9-7f9e664f7bd1,P,215,0,"Topology, Calculus and Approximation-Vilmos Komornik_215_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_215_solution_part_1.png",FALSE,TRUE,,,,b3cf52b0-677d-43f2-a349-56fb7a838437,S,215,1,"Topology, Calculus and Approximation-Vilmos Komornik_215_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_215_solution_part_2.png",FALSE,TRUE,,,,a687520d-699c-4313-9b21-c412bcac6102,S,215,2,"Topology, Calculus and Approximation-Vilmos Komornik_215_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_216_problem.png",FALSE,TRUE,,,,cee243d6-94dd-4991-b2af-f139cdbeb1be,P,216,0,"Topology, Calculus and Approximation-Vilmos Komornik_216_problem.png"
